2026-04-06 23:24:29,897 | INFO     | explorer.server | UI static files served from: ui
2026-04-06 23:24:45,899 | ERROR    | explorer.managed | [Explorer] File "C:\Users\rylan\Documents\Github\opentelemetry-demo\src\react-native-explorer\venv\Lib\site-packages\rich\console.py", line 826, in _exit_buffer
2026-04-06 23:24:45,945 | ERROR    | explorer.managed | [Explorer] self._check_buffer()
2026-04-06 23:24:45,997 | ERROR    | explorer.managed | [Explorer] File "C:\Users\rylan\Documents\Github\opentelemetry-demo\src\react-native-explorer\venv\Lib\site-packages\rich\console.py", line 2042, in _check_buffer
2026-04-06 23:24:46,097 | ERROR    | explorer.managed | [Explorer] self._write_buffer()
2026-04-06 23:24:46,140 | ERROR    | explorer.managed | [Explorer] File "C:\Users\rylan\Documents\Github\opentelemetry-demo\src\react-native-explorer\venv\Lib\site-packages\rich\console.py", line 2078, in _write_buffer
2026-04-06 23:24:46,186 | ERROR    | explorer.managed | [Explorer] legacy_windows_render(buffer, LegacyWindowsTerm(self.file))
2026-04-06 23:24:46,228 | ERROR    | explorer.managed | [Explorer] File "C:\Users\rylan\Documents\Github\opentelemetry-demo\src\react-native-explorer\venv\Lib\site-packages\rich\_windows_renderer.py", line 19, in legacy_windows_render
2026-04-06 23:24:46,268 | ERROR    | explorer.managed | [Explorer] term.write_text(text)
2026-04-06 23:24:46,308 | ERROR    | explorer.managed | [Explorer] File "C:\Users\rylan\Documents\Github\opentelemetry-demo\src\react-native-explorer\venv\Lib\site-packages\rich\_win32_console.py", line 402, in write_text
2026-04-06 23:24:46,367 | ERROR    | explorer.managed | [Explorer] self.write(text)
2026-04-06 23:24:46,410 | ERROR    | explorer.managed | [Explorer] File "C:\Program Files\Python311\Lib\encodings\cp1252.py", line 19, in encode
2026-04-06 23:24:46,454 | ERROR    | explorer.managed | [Explorer] return codecs.charmap_encode(input,self.errors,encoding_table)[0]
2026-04-06 23:24:46,502 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:24:46 +0200] "GET /api/status HTTP/1.1" 200 441 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:24:46,540 | ERROR    | explorer.managed | [Explorer] ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2026-04-06 23:24:46,584 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:24:46 +0200] "GET /api/agent/logs HTTP/1.1" 200 387 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:24:46,669 | ERROR    | explorer.managed | [Explorer] UnicodeEncodeError: 'charmap' codec can't encode character '\U0001f50c' in position 18: character maps to <undefined>
2026-04-06 23:24:46,704 | ERROR    | explorer.managed | [Explorer] Call stack:
2026-04-06 23:24:46,754 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:24:46 +0200] "GET /api/screens HTTP/1.1" 200 311 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:24:46,803 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:24:46 +0200] "GET /api/stories HTTP/1.1" 200 311 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:24:46,918 | ERROR    | explorer.managed | [Explorer] File "<frozen runpy>", line 198, in _run_module_as_main
2026-04-06 23:24:46,953 | ERROR    | explorer.managed | [Explorer] File "<frozen runpy>", line 88, in _run_code
2026-04-06 23:24:46,991 | ERROR    | explorer.managed | [Explorer] File "C:\Users\rylan\Documents\Github\opentelemetry-demo\src\react-native-explorer\agent\__main__.py", line 183, in <module>
2026-04-06 23:24:47,032 | ERROR    | explorer.managed | [Explorer] main()
2026-04-06 23:24:47,076 | ERROR    | explorer.managed | [Explorer] File "C:\Users\rylan\Documents\Github\opentelemetry-demo\src\react-native-explorer\agent\__main__.py", line 162, in main
2026-04-06 23:24:47,133 | ERROR    | explorer.managed | [Explorer] asyncio.run(run_explorer_managed(config, resume=args.resume))
2026-04-06 23:24:47,173 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:24:46 +0200] "GET /api/graph HTTP/1.1" 200 452 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:24:47,260 | ERROR    | explorer.managed | [Explorer] File "C:\Program Files\Python311\Lib\asyncio\runners.py", line 190, in run
2026-04-06 23:24:47,304 | ERROR    | explorer.managed | [Explorer] return runner.run(main)
2026-04-06 23:24:47,346 | ERROR    | explorer.managed | [Explorer] File "C:\Program Files\Python311\Lib\asyncio\runners.py", line 118, in run
2026-04-06 23:24:47,384 | ERROR    | explorer.managed | [Explorer] return self._loop.run_until_complete(task)
2026-04-06 23:24:47,423 | ERROR    | explorer.managed | [Explorer] File "C:\Program Files\Python311\Lib\asyncio\base_events.py", line 641, in run_until_complete
2026-04-06 23:24:47,468 | ERROR    | explorer.managed | [Explorer] self.run_forever()
2026-04-06 23:24:47,509 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:24:47 +0200] "GET /api/status HTTP/1.1" 200 441 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:24:47,546 | ERROR    | explorer.managed | [Explorer] File "C:\Program Files\Python311\Lib\asyncio\windows_events.py", line 321, in run_forever
2026-04-06 23:24:47,589 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:24:47 +0200] "GET /api/agent/logs HTTP/1.1" 200 387 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:24:47,663 | ERROR    | explorer.managed | [Explorer] super().run_forever()
2026-04-06 23:24:47,703 | ERROR    | explorer.managed | [Explorer] File "C:\Program Files\Python311\Lib\asyncio\base_events.py", line 608, in run_forever
2026-04-06 23:24:47,811 | ERROR    | explorer.managed | [Explorer] self._run_once()
2026-04-06 23:24:47,857 | ERROR    | explorer.managed | [Explorer] File "C:\Program Files\Python311\Lib\asyncio\base_events.py", line 1936, in _run_once
2026-04-06 23:24:47,892 | ERROR    | explorer.managed | [Explorer] handle._run()
2026-04-06 23:24:47,933 | ERROR    | explorer.managed | [Explorer] File "C:\Program Files\Python311\Lib\asyncio\events.py", line 84, in _run
2026-04-06 23:24:47,971 | ERROR    | explorer.managed | [Explorer] self._context.run(self._callback, *self._args)
2026-04-06 23:24:48,019 | ERROR    | explorer.managed | [Explorer] File "C:\Users\rylan\Documents\Github\opentelemetry-demo\src\react-native-explorer\agent\__main__.py", line 64, in run_explorer_managed
2026-04-06 23:24:48,055 | ERROR    | explorer.managed | [Explorer] await explorer.start_managed()
2026-04-06 23:24:48,092 | ERROR    | explorer.managed | [Explorer] File "C:\Users\rylan\Documents\Github\opentelemetry-demo\src\react-native-explorer\agent\explorer.py", line 145, in start_managed
2026-04-06 23:24:48,130 | ERROR    | explorer.managed | [Explorer] tools = await self.mcp.connect()
2026-04-06 23:24:48,182 | ERROR    | explorer.managed | [Explorer] File "C:\Users\rylan\Documents\Github\opentelemetry-demo\src\react-native-explorer\agent\mcp_client.py", line 34, in connect
2026-04-06 23:24:48,227 | ERROR    | explorer.managed | [Explorer] logger.info("\U0001f50c Connecting to Mobile MCP server...")
2026-04-06 23:24:48,273 | ERROR    | explorer.managed | [Explorer] File "C:\Program Files\Python311\Lib\logging\__init__.py", line 1489, in info
2026-04-06 23:24:48,320 | ERROR    | explorer.managed | [Explorer] self._log(INFO, msg, args, **kwargs)
2026-04-06 23:24:48,377 | ERROR    | explorer.managed | [Explorer] File "C:\Program Files\Python311\Lib\logging\__init__.py", line 1634, in _log
2026-04-06 23:24:48,418 | ERROR    | explorer.managed | [Explorer] self.handle(record)
2026-04-06 23:24:48,460 | ERROR    | explorer.managed | [Explorer] File "C:\Program Files\Python311\Lib\logging\__init__.py", line 1644, in handle
2026-04-06 23:24:48,501 | ERROR    | explorer.managed | [Explorer] self.callHandlers(record)
2026-04-06 23:24:48,583 | ERROR    | explorer.managed | [Explorer] File "C:\Program Files\Python311\Lib\logging\__init__.py", line 1706, in callHandlers
2026-04-06 23:24:48,622 | ERROR    | explorer.managed | [Explorer] hdlr.handle(record)
2026-04-06 23:24:48,732 | ERROR    | explorer.managed | [Explorer] File "C:\Program Files\Python311\Lib\logging\__init__.py", line 978, in handle
2026-04-06 23:24:48,796 | ERROR    | explorer.managed | [Explorer] self.emit(record)
2026-04-06 23:24:48,833 | ERROR    | explorer.managed | [Explorer] File "C:\Users\rylan\Documents\Github\opentelemetry-demo\src\react-native-explorer\venv\Lib\site-packages\rich\logging.py", line 180, in emit
2026-04-06 23:24:48,871 | ERROR    | explorer.managed | [Explorer] self.handleError(record)
2026-04-06 23:24:48,911 | ERROR    | explorer.managed | [Explorer] Message: '\U0001f50c Connecting to Mobile MCP server...'
2026-04-06 23:24:48,953 | ERROR    | explorer.managed | [Explorer] Arguments: ()
2026-04-06 23:24:49,433 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:24:49 +0200] "GET /api/status HTTP/1.1" 200 441 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:24:49,439 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:24:49 +0200] "GET /api/agent/logs HTTP/1.1" 200 387 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:24:51,446 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:24:51 +0200] "GET /api/status HTTP/1.1" 200 441 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:24:51,454 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:24:51 +0200] "GET /api/status HTTP/1.1" 200 441 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:24:51,461 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:24:51 +0200] "GET /api/agent/logs HTTP/1.1" 200 387 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:24:51,468 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:24:51 +0200] "GET /api/agent/logs HTTP/1.1" 200 387 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:24:51,566 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:24:51 +0200] "GET /api/screens HTTP/1.1" 200 311 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:24:51,600 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:24:51 +0200] "GET /api/stories HTTP/1.1" 200 311 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:24:51,646 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:24:51 +0200] "GET /api/graph HTTP/1.1" 200 452 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:24:53,437 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:24:53 +0200] "GET /api/status HTTP/1.1" 200 441 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:24:53,442 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:24:53 +0200] "GET /api/agent/logs HTTP/1.1" 200 387 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:24:54,484 | ERROR    | explorer.managed | [Explorer] mobile-mcp server running on stdio
2026-04-06 23:24:54,516 | ERROR    | explorer.managed | [Explorer] --- Logging error ---
2026-04-06 23:24:54,521 | ERROR    | explorer.managed | [Explorer] Traceback (most recent call last):
2026-04-06 23:24:54,524 | ERROR    | explorer.managed | [Explorer] File "C:\Users\rylan\Documents\Github\opentelemetry-demo\src\react-native-explorer\venv\Lib\site-packages\rich\logging.py", line 178, in emit
2026-04-06 23:24:54,532 | ERROR    | explorer.managed | [Explorer] self.console.print(log_renderable)
2026-04-06 23:24:54,581 | ERROR    | explorer.managed | [Explorer] File "C:\Users\rylan\Documents\Github\opentelemetry-demo\src\react-native-explorer\venv\Lib\site-packages\rich\console.py", line 1697, in print
2026-04-06 23:24:54,619 | ERROR    | explorer.managed | [Explorer] with self:
2026-04-06 23:24:54,656 | ERROR    | explorer.managed | [Explorer] File "C:\Users\rylan\Documents\Github\opentelemetry-demo\src\react-native-explorer\venv\Lib\site-packages\rich\console.py", line 870, in __exit__
2026-04-06 23:24:54,693 | ERROR    | explorer.managed | [Explorer] self._exit_buffer()
2026-04-06 23:24:54,748 | ERROR    | explorer.managed | [Explorer] File "C:\Users\rylan\Documents\Github\opentelemetry-demo\src\react-native-explorer\venv\Lib\site-packages\rich\console.py", line 826, in _exit_buffer
2026-04-06 23:24:54,793 | ERROR    | explorer.managed | [Explorer] self._check_buffer()
2026-04-06 23:24:54,924 | ERROR    | explorer.managed | [Explorer] File "C:\Users\rylan\Documents\Github\opentelemetry-demo\src\react-native-explorer\venv\Lib\site-packages\rich\console.py", line 2042, in _check_buffer
2026-04-06 23:24:54,978 | ERROR    | explorer.managed | [Explorer] self._write_buffer()
2026-04-06 23:24:55,025 | ERROR    | explorer.managed | [Explorer] File "C:\Users\rylan\Documents\Github\opentelemetry-demo\src\react-native-explorer\venv\Lib\site-packages\rich\console.py", line 2078, in _write_buffer
2026-04-06 23:24:55,081 | ERROR    | explorer.managed | [Explorer] legacy_windows_render(buffer, LegacyWindowsTerm(self.file))
2026-04-06 23:24:55,122 | ERROR    | explorer.managed | [Explorer] File "C:\Users\rylan\Documents\Github\opentelemetry-demo\src\react-native-explorer\venv\Lib\site-packages\rich\_windows_renderer.py", line 19, in legacy_windows_render
2026-04-06 23:24:55,160 | ERROR    | explorer.managed | [Explorer] term.write_text(text)
2026-04-06 23:24:55,210 | ERROR    | explorer.managed | [Explorer] File "C:\Users\rylan\Documents\Github\opentelemetry-demo\src\react-native-explorer\venv\Lib\site-packages\rich\_win32_console.py", line 402, in write_text
2026-04-06 23:24:55,287 | ERROR    | explorer.managed | [Explorer] self.write(text)
2026-04-06 23:24:55,416 | ERROR    | explorer.managed | [Explorer] File "C:\Program Files\Python311\Lib\encodings\cp1252.py", line 19, in encode
2026-04-06 23:24:55,456 | ERROR    | explorer.managed | [Explorer] return codecs.charmap_encode(input,self.errors,encoding_table)[0]
2026-04-06 23:24:55,497 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:24:55 +0200] "GET /api/status HTTP/1.1" 200 441 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:24:55,582 | ERROR    | explorer.managed | [Explorer] ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2026-04-06 23:24:55,623 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:24:55 +0200] "GET /api/agent/logs HTTP/1.1" 200 387 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:24:55,667 | ERROR    | explorer.managed | [Explorer] UnicodeEncodeError: 'charmap' codec can't encode character '\U0001f50c' in position 18: character maps to <undefined>
2026-04-06 23:24:55,730 | ERROR    | explorer.managed | [Explorer] Call stack:
2026-04-06 23:24:55,784 | ERROR    | explorer.managed | [Explorer] File "<frozen runpy>", line 198, in _run_module_as_main
2026-04-06 23:24:55,824 | ERROR    | explorer.managed | [Explorer] File "<frozen runpy>", line 88, in _run_code
2026-04-06 23:24:55,866 | ERROR    | explorer.managed | [Explorer] File "C:\Users\rylan\Documents\Github\opentelemetry-demo\src\react-native-explorer\agent\__main__.py", line 183, in <module>
2026-04-06 23:24:55,950 | ERROR    | explorer.managed | [Explorer] main()
2026-04-06 23:24:56,016 | ERROR    | explorer.managed | [Explorer] File "C:\Users\rylan\Documents\Github\opentelemetry-demo\src\react-native-explorer\agent\__main__.py", line 162, in main
2026-04-06 23:24:56,065 | ERROR    | explorer.managed | [Explorer] asyncio.run(run_explorer_managed(config, resume=args.resume))
2026-04-06 23:24:56,115 | ERROR    | explorer.managed | [Explorer] File "C:\Program Files\Python311\Lib\asyncio\runners.py", line 190, in run
2026-04-06 23:24:56,155 | ERROR    | explorer.managed | [Explorer] return runner.run(main)
2026-04-06 23:24:56,199 | ERROR    | explorer.managed | [Explorer] File "C:\Program Files\Python311\Lib\asyncio\runners.py", line 118, in run
2026-04-06 23:24:56,242 | ERROR    | explorer.managed | [Explorer] return self._loop.run_until_complete(task)
2026-04-06 23:24:56,297 | ERROR    | explorer.managed | [Explorer] File "C:\Program Files\Python311\Lib\asyncio\base_events.py", line 641, in run_until_complete
2026-04-06 23:24:56,385 | ERROR    | explorer.managed | [Explorer] self.run_forever()
2026-04-06 23:24:56,442 | ERROR    | explorer.managed | [Explorer] File "C:\Program Files\Python311\Lib\asyncio\windows_events.py", line 321, in run_forever
2026-04-06 23:24:56,492 | ERROR    | explorer.managed | [Explorer] super().run_forever()
2026-04-06 23:24:56,551 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:24:56 +0200] "GET /api/status HTTP/1.1" 200 441 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:24:56,594 | ERROR    | explorer.managed | [Explorer] File "C:\Program Files\Python311\Lib\asyncio\base_events.py", line 608, in run_forever
2026-04-06 23:24:56,637 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:24:56 +0200] "GET /api/agent/logs HTTP/1.1" 200 387 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:24:56,806 | ERROR    | explorer.managed | [Explorer] self._run_once()
2026-04-06 23:24:56,844 | ERROR    | explorer.managed | [Explorer] File "C:\Program Files\Python311\Lib\asyncio\base_events.py", line 1936, in _run_once
2026-04-06 23:24:56,899 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:24:56 +0200] "GET /api/screens HTTP/1.1" 200 311 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:24:56,936 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:24:56 +0200] "GET /api/stories HTTP/1.1" 200 311 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:24:56,984 | ERROR    | explorer.managed | [Explorer] handle._run()
2026-04-06 23:24:57,019 | ERROR    | explorer.managed | [Explorer] File "C:\Program Files\Python311\Lib\asyncio\events.py", line 84, in _run
2026-04-06 23:24:57,059 | ERROR    | explorer.managed | [Explorer] self._context.run(self._callback, *self._args)
2026-04-06 23:24:57,098 | ERROR    | explorer.managed | [Explorer] File "C:\Users\rylan\Documents\Github\opentelemetry-demo\src\react-native-explorer\agent\__main__.py", line 64, in run_explorer_managed
2026-04-06 23:24:57,145 | ERROR    | explorer.managed | [Explorer] await explorer.start_managed()
2026-04-06 23:24:57,300 | ERROR    | explorer.managed | [Explorer] File "C:\Users\rylan\Documents\Github\opentelemetry-demo\src\react-native-explorer\agent\explorer.py", line 145, in start_managed
2026-04-06 23:24:57,421 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:24:56 +0200] "GET /api/graph HTTP/1.1" 200 452 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
