2026-04-06 23:35:47,304 | INFO     | explorer.server | UI static files served from: ui
2026-04-06 23:36:13,198 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:36:13 +0200] "GET /api/status HTTP/1.1" 200 1383 "http://127.0.0.1:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:36:13,205 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:36:13 +0200] "GET /api/agent/logs HTTP/1.1" 200 1222 "http://127.0.0.1:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:36:13,222 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:36:13 +0200] "GET /api/status HTTP/1.1" 200 1534 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:36:13,262 | INFO     | explorer.server | 📡 WebSocket client connected (4 total)
2026-04-06 23:36:13,302 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:36:13 +0200] "GET /api/agent/logs HTTP/1.1" 200 1373 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:36:13,342 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:36:13 +0200] "GET /api/screens HTTP/1.1" 200 1559 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:36:13,423 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:36:13 +0200] "GET /api/stories HTTP/1.1" 200 311 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:36:13,469 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:36:13 +0200] "GET /api/graph HTTP/1.1" 200 5844 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:36:14,372 | INFO     | explorer.server | 📡 WebSocket client disconnected (3 remaining)
2026-04-06 23:36:14,377 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:36:00 +0200] "GET /ws/live HTTP/1.1" 101 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:36:15,215 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:36:15 +0200] "GET /api/status HTTP/1.1" 200 1534 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:36:15,221 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:36:15 +0200] "GET /api/agent/logs HTTP/1.1" 200 1373 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:36:15,255 | INFO     | explorer.managed | Pause requested (subprocess mode - not fully implemented)
2026-04-06 23:36:15,260 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:36:15 +0200] "POST /api/agent/pause HTTP/1.1" 200 330 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:36:15,273 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:36:15 +0200] "GET /api/status HTTP/1.1" 200 1531 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
