2026-04-12 01:28:19,489 | INFO     | explorer.server | UI static files served from: C:\Users\rylan\Documents\Github\opentelemetry-demo\src\react-native-explorer\ui
2026-04-12 01:28:57,126 | INFO     | httpx | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-12 01:28:57,639 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:01:28:57 +0200] "GET /api/live-screenshot HTTP/1.1" 200 165981 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 01:28:58,101 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:01:28:57 +0200] "GET /api/live-screenshot HTTP/1.1" 200 165981 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 01:28:58,820 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:01:28:58 +0200] "GET /api/graph HTTP/1.1" 200 2235 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 01:29:00,641 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:01:29:00 +0200] "GET /api/live-screenshot HTTP/1.1" 200 165981 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 01:29:01,099 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:01:29:00 +0200] "GET /api/live-screenshot HTTP/1.1" 200 165981 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 01:29:01,481 | INFO     | explorer.vision | [ai]🔍 Analyzed screen: Product Detail Screen[/ai] (8 elements)
2026-04-12 01:29:01,576 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:01:29:01 +0200] "GET /api/graph HTTP/1.1" 200 5517 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 01:29:01,584 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:01:29:01 +0200] "GET /api/graph HTTP/1.1" 200 5537 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 01:29:01,591 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:01:29:01 +0200] "GET /api/graph HTTP/1.1" 200 5537 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 01:29:01,600 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:01:29:01 +0200] "GET /api/graph HTTP/1.1" 200 5537 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 01:29:03,977 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:01:29:03 +0200] "GET /api/live-screenshot HTTP/1.1" 200 165833 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 01:29:04,920 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:01:29:03 +0200] "GET /api/live-screenshot HTTP/1.1" 200 165833 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 01:29:06,202 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:01:29:06 +0200] "GET /api/graph HTTP/1.1" 200 6201 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 01:29:06,635 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:01:29:06 +0200] "GET /api/live-screenshot HTTP/1.1" 200 164869 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 01:29:07,559 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:01:29:06 +0200] "GET /api/live-screenshot HTTP/1.1" 200 164925 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 01:29:08,818 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:01:29:08 +0200] "GET /api/graph HTTP/1.1" 200 6538 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 01:29:09,716 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:01:29:09 +0200] "GET /api/live-screenshot HTTP/1.1" 200 165001 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 01:29:10,657 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:01:29:09 +0200] "GET /api/live-screenshot HTTP/1.1" 200 165001 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 01:29:12,730 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:01:29:12 +0200] "GET /api/live-screenshot HTTP/1.1" 200 167865 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 01:29:13,738 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:01:29:12 +0200] "GET /api/live-screenshot HTTP/1.1" 200 167865 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 01:29:15,850 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:01:29:15 +0200] "GET /api/live-screenshot HTTP/1.1" 200 169153 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 01:29:16,202 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:01:29:16 +0200] "GET /api/graph HTTP/1.1" 200 7220 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 01:29:16,808 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:01:29:15 +0200] "GET /api/live-screenshot HTTP/1.1" 200 169153 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 01:29:18,820 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:01:29:18 +0200] "GET /api/graph HTTP/1.1" 200 7220 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 01:29:21,656 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:01:29:18 +0200] "GET /api/live-screenshot HTTP/1.1" 200 164917 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 01:29:22,126 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:01:29:21 +0200] "GET /api/live-screenshot HTTP/1.1" 200 164917 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 01:29:22,597 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:01:29:22 +0200] "GET /api/live-screenshot HTTP/1.1" 200 164917 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 01:29:23,071 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:01:29:22 +0200] "GET /api/live-screenshot HTTP/1.1" 200 164917 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 01:29:23,583 | INFO     | httpx | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-12 01:29:24,655 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:01:29:24 +0200] "GET /api/live-screenshot HTTP/1.1" 200 164917 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 01:29:27,648 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:01:29:27 +0200] "GET /api/live-screenshot HTTP/1.1" 200 164917 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 01:29:27,987 | INFO     | explorer.vision | [ai]🔍 Analyzed screen: Product Detail[/ai] (8 elements)
2026-04-12 01:29:28,086 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:01:29:28 +0200] "GET /api/graph HTTP/1.1" 200 10429 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 01:29:28,095 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:01:29:28 +0200] "GET /api/graph HTTP/1.1" 200 10449 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 01:29:28,103 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:01:29:28 +0200] "GET /api/graph HTTP/1.1" 200 10449 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 01:29:28,112 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:01:29:28 +0200] "GET /api/graph HTTP/1.1" 200 10449 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 01:29:28,821 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:01:29:28 +0200] "GET /api/graph HTTP/1.1" 200 10770 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 01:29:30,737 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:01:29:30 +0200] "GET /api/live-screenshot HTTP/1.1" 200 393969 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 01:29:34,765 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:01:29:33 +0200] "GET /api/live-screenshot HTTP/1.1" 200 393969 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
2026-04-12 01:29:36,664 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:01:29:36 +0200] "GET /api/live-screenshot HTTP/1.1" 200 164917 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
2026-04-12 01:29:38,818 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:01:29:38 +0200] "GET /api/graph HTTP/1.1" 200 11107 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
2026-04-12 01:29:40,980 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:01:29:39 +0200] "GET /api/live-screenshot HTTP/1.1" 200 164917 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
2026-04-12 01:29:42,674 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:01:29:42 +0200] "GET /api/live-screenshot HTTP/1.1" 200 165781 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
2026-04-12 01:29:45,976 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:01:29:45 +0200] "GET /api/live-screenshot HTTP/1.1" 200 172661 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
2026-04-12 01:29:48,807 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:01:29:48 +0200] "GET /api/live-screenshot HTTP/1.1" 200 167781 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
2026-04-12 01:29:49,209 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:01:29:49 +0200] "GET /api/graph HTTP/1.1" 200 12144 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
2026-04-12 01:29:52,207 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:01:29:51 +0200] "GET /api/live-screenshot HTTP/1.1" 200 394009 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
2026-04-12 01:29:56,566 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:01:29:54 +0200] "GET /api/live-screenshot HTTP/1.1" 200 394009 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
