2026-04-06 23:47:10,620 | INFO     | explorer.server | UI static files served from: ui
2026-04-06 23:47:25,942 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:47:25 +0200] "GET /api/agent/logs HTTP/1.1" 200 322 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
2026-04-06 23:47:26,486 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:47:26 +0200] "GET /api/status HTTP/1.1" 200 484 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
2026-04-06 23:47:26,491 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:47:26 +0200] "GET /api/agent/logs HTTP/1.1" 200 322 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
2026-04-06 23:47:26,976 | INFO     | explorer.managed | [Explorer] ============================================================
2026-04-06 23:47:26,980 | INFO     | explorer.managed | [Explorer] [EXPLORER] Starting managed explorer subprocess
2026-04-06 23:47:26,985 | INFO     | explorer.managed | [Explorer] [EXPLORER] Config: config.yaml
2026-04-06 23:47:26,989 | INFO     | explorer.managed | [Explorer] [EXPLORER] Resume: False
2026-04-06 23:47:27,019 | INFO     | explorer.managed | [Explorer] ============================================================
2026-04-06 23:47:27,079 | INFO     | explorer.managed | [Explorer] [EXPLORER] Explorer.__init__ starting...
2026-04-06 23:47:27,121 | INFO     | explorer.managed | [Explorer] [EXPLORER] Creating MCP client...
2026-04-06 23:47:27,169 | INFO     | explorer.managed | [Explorer] [EXPLORER] Creating vision analyzer...
2026-04-06 23:47:27,424 | INFO     | explorer.managed | [Explorer] [EXPLORER] Creating graph...
2026-04-06 23:47:27,426 | INFO     | explorer.managed | [Explorer] [EXPLORER] Creating strategy...
2026-04-06 23:47:27,432 | INFO     | explorer.managed | [Explorer] [EXPLORER] Creating server...
2026-04-06 23:47:27,436 | INFO     | explorer.managed | [Explorer] [EXPLORER] Explorer.__init__ complete
2026-04-06 23:47:27,440 | INFO     | explorer.managed | [Explorer] [EXPLORER] Initializing...
2026-04-06 23:47:27,475 | INFO     | explorer.managed | [Explorer] [EXPLORER] Connecting to database...
2026-04-06 23:47:27,526 | INFO     | explorer.managed | [Explorer] [EXPLORER] Database connected
2026-04-06 23:47:27,560 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:47:27 +0200] "GET /api/status HTTP/1.1" 200 1856 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
2026-04-06 23:47:27,638 | INFO     | explorer.managed | [Explorer] [EXPLORER] Connecting to Android emulator...
2026-04-06 23:47:27,679 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:47:27 +0200] "GET /api/agent/logs HTTP/1.1" 200 1794 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
2026-04-06 23:47:27,718 | INFO     | explorer.managed | [Explorer] [EXPLORER] MCP: Initializing environment...
2026-04-06 23:47:27,754 | INFO     | explorer.managed | [Explorer] [04/06/26 23:47:27] INFO     INFO:explorer.mcp:MCP: Starting connection...
2026-04-06 23:47:27,805 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:47:27 +0200] "GET /api/screens HTTP/1.1" 200 311 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
2026-04-06 23:47:27,868 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:47:27 +0200] "GET /api/stories HTTP/1.1" 200 311 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
2026-04-06 23:47:28,023 | INFO     | explorer.managed | [Explorer] [EXPLORER] MCP: Starting connection...
2026-04-06 23:47:28,075 | INFO     | explorer.managed | [Explorer] [EXPLORER] MCP: Creating exit stack...
2026-04-06 23:47:28,220 | INFO     | explorer.managed | [Explorer] [EXPLORER] MCP: Entering stdio context (this may take 30s on first run)...
2026-04-06 23:47:28,274 | INFO     | explorer.managed | [Explorer] [EXPLORER] MCP: Creating client session...
2026-04-06 23:47:28,320 | INFO     | explorer.managed | [Explorer] [EXPLORER] MCP: Initializing session...
2026-04-06 23:47:28,370 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:47:27 +0200] "GET /api/graph HTTP/1.1" 200 452 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
2026-04-06 23:47:28,480 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:47:28 +0200] "GET /api/status HTTP/1.1" 200 2688 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
2026-04-06 23:47:28,487 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:47:28 +0200] "GET /api/agent/logs HTTP/1.1" 200 2527 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
2026-04-06 23:47:30,480 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:47:30 +0200] "GET /api/status HTTP/1.1" 200 2688 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
2026-04-06 23:47:30,484 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:47:30 +0200] "GET /api/agent/logs HTTP/1.1" 200 2527 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
2026-04-06 23:47:32,483 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:47:32 +0200] "GET /api/status HTTP/1.1" 200 2688 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
2026-04-06 23:47:32,489 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:47:32 +0200] "GET /api/status HTTP/1.1" 200 2688 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
2026-04-06 23:47:32,496 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:47:32 +0200] "GET /api/agent/logs HTTP/1.1" 200 2527 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
2026-04-06 23:47:32,502 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:47:32 +0200] "GET /api/screens HTTP/1.1" 200 311 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
2026-04-06 23:47:32,581 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:47:32 +0200] "GET /api/agent/logs HTTP/1.1" 200 2527 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
2026-04-06 23:47:32,630 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:47:32 +0200] "GET /api/stories HTTP/1.1" 200 311 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
2026-04-06 23:47:32,686 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:47:32 +0200] "GET /api/graph HTTP/1.1" 200 452 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
2026-04-06 23:47:34,482 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:47:34 +0200] "GET /api/status HTTP/1.1" 200 2688 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
2026-04-06 23:47:34,488 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:47:34 +0200] "GET /api/agent/logs HTTP/1.1" 200 2527 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
2026-04-06 23:47:36,487 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:47:36 +0200] "GET /api/status HTTP/1.1" 200 2688 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
2026-04-06 23:47:36,493 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:47:36 +0200] "GET /api/agent/logs HTTP/1.1" 200 2527 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
2026-04-06 23:47:37,485 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:47:37 +0200] "GET /api/status HTTP/1.1" 200 2688 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
2026-04-06 23:47:37,492 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:47:37 +0200] "GET /api/screens HTTP/1.1" 200 311 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
2026-04-06 23:47:37,499 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:47:37 +0200] "GET /api/stories HTTP/1.1" 200 311 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
2026-04-06 23:47:37,508 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:47:37 +0200] "GET /api/graph HTTP/1.1" 200 452 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
2026-04-06 23:47:37,555 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:47:37 +0200] "GET /api/agent/logs HTTP/1.1" 200 2527 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
2026-04-06 23:47:37,810 | ERROR    | explorer.managed | [Explorer] mobile-mcp server running on stdio
2026-04-06 23:47:37,819 | INFO     | explorer.managed | [Explorer] [EXPLORER] MCP: Session initialized
2026-04-06 23:47:37,823 | INFO     | explorer.managed | [Explorer] [EXPLORER] MCP: Listing tools...
2026-04-06 23:47:37,833 | INFO     | explorer.managed | [Explorer] [04/06/26 23:47:37] INFO     INFO:explorer.mcp:MCP: Tools discovered:
2026-04-06 23:47:37,851 | INFO     | explorer.managed | [Explorer] mobile_start_screen_recording,
2026-04-06 23:47:37,886 | ERROR    | explorer.managed | [Explorer] Invoking mobile_list_available_devices with args: {}
2026-04-06 23:47:37,922 | INFO     | explorer.managed | [Explorer] mobile_take_screenshot, mobile_terminate_app,
2026-04-06 23:47:37,994 | INFO     | explorer.managed | [Explorer] mobile_list_apps, mobile_uninstall_app,
2026-04-06 23:47:38,030 | INFO     | explorer.managed | [Explorer] mobile_save_screenshot,
2026-04-06 23:47:38,078 | INFO     | explorer.managed | [Explorer] mobile_double_tap_on_screen, mobile_launch_app,
2026-04-06 23:47:38,112 | INFO     | explorer.managed | [Explorer] mobile_stop_screen_recording,
2026-04-06 23:47:38,150 | INFO     | explorer.managed | [Explorer] mobile_long_press_on_screen_at_coordinates,
2026-04-06 23:47:38,189 | INFO     | explorer.managed | [Explorer] mobile_set_orientation, mobile_open_url,
2026-04-06 23:47:38,230 | INFO     | explorer.managed | [Explorer] mobile_install_app, mobile_press_button,
2026-04-06 23:47:38,265 | INFO     | explorer.managed | [Explorer] mobile_get_screen_size,
2026-04-06 23:47:38,312 | INFO     | explorer.managed | [Explorer] mobile_list_elements_on_screen,
2026-04-06 23:47:38,356 | INFO     | explorer.managed | [Explorer] mobile_list_available_devices,
2026-04-06 23:47:38,402 | ERROR    | explorer.managed | [Explorer] go-ios is not installed, no physical iOS devices can be detected
2026-04-06 23:47:38,441 | INFO     | explorer.managed | [Explorer] mobile_click_on_screen_at_coordinates,
2026-04-06 23:47:38,491 | INFO     | explorer.managed | [Explorer] mobile_swipe_on_screen, mobile_type_keys,
2026-04-06 23:47:38,537 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:47:38 +0200] "GET /api/status HTTP/1.1" 200 4576 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:47:38,578 | INFO     | explorer.managed | [Explorer] mobile_get_orientation
2026-04-06 23:47:38,661 | INFO     | aiohttp.access | 127.0.0.1 [06/Apr/2026:23:47:38 +0200] "GET /api/agent/logs HTTP/1.1" 200 4492 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-06 23:47:38,698 | ERROR    | explorer.managed | [Explorer] => {"devices":[{"id":"emulator-5554","name":"Pixel 4 API 34","platform":"android","type":"emulator","version":"14","state":"online"}]}
2026-04-06 23:47:38,737 | INFO     | explorer.managed | [Explorer] [EXPLORER] MCP: Tools discovered: mobile_start_screen_recording, mobile_take_screenshot, mobile_terminate_app, mobile_list_apps, mobile_uninstall_app, mobile_save_screenshot, mobile_double_tap_on_screen, mobile_launch_app, mobile_stop_screen_recording, mobile_long_press_on_screen_at_coordinates, mobile_set_orientation, mobile_open_url, mobile_install_app, mobile_press_button, mobile_get_screen_size, mobile_list_elements_on_screen, mobile_list_available_devices, mobile_click_on_screen_at_coordinates, mobile_swipe_on_screen, mobile_type_keys, mobile_get_orientation
2026-04-06 23:47:38,773 | ERROR    | explorer.managed | [Explorer] --- Logging error ---
2026-04-06 23:47:38,884 | INFO     | explorer.managed | [Explorer] [EXPLORER] MCP: Discovering device...
2026-04-06 23:47:38,916 | ERROR    | explorer.managed | [Explorer] Traceback (most recent call last):
2026-04-06 23:47:38,958 | INFO     | explorer.managed | [Explorer] [04/06/26 23:47:38] INFO     [EXPLORER] MCP: Device discovery complete
2026-04-06 23:47:38,999 | ERROR    | explorer.managed | [Explorer] File "C:\Users\rylan\Documents\Github\opentelemetry-demo\src\react-native-explorer\venv\Lib\site-packages\rich\logging.py", line 178, in emit
2026-04-06 23:47:39,044 | INFO     | explorer.managed | [Explorer] [EXPLORER] Connected to emulator with 21 tools
2026-04-06 23:47:39,083 | ERROR    | explorer.managed | [Explorer] self.console.print(log_renderable)
2026-04-06 23:47:39,126 | INFO     | explorer.managed | [Explorer] [EXPLORER] Exploration started!
2026-04-06 23:47:39,168 | ERROR    | explorer.managed | [Explorer] File "C:\Users\rylan\Documents\Github\opentelemetry-demo\src\react-native-explorer\venv\Lib\site-packages\rich\console.py", line 1697, in print
2026-04-06 23:47:39,214 | INFO     | explorer.managed | [Explorer] [EXPLORER] Exploring... (0/50 screens)
2026-04-06 23:47:39,253 | ERROR    | explorer.managed | [Explorer] with self:
2026-04-06 23:47:39,332 | ERROR    | explorer.managed | [Explorer] File "C:\Users\rylan\Documents\Github\opentelemetry-demo\src\react-native-explorer\venv\Lib\site-packages\rich\console.py", line 870, in __exit__
2026-04-06 23:47:39,380 | ERROR    | explorer.managed | [Explorer] self._exit_buffer()
2026-04-06 23:47:39,424 | ERROR    | explorer.managed | [Explorer] File "C:\Users\rylan\Documents\Github\opentelemetry-demo\src\react-native-explorer\venv\Lib\site-packages\rich\console.py", line 826, in _exit_buffer
2026-04-06 23:47:39,460 | ERROR    | explorer.managed | [Explorer] self._check_buffer()
2026-04-06 23:47:39,497 | ERROR    | explorer.managed | [Explorer] File "C:\Users\rylan\Documents\Github\opentelemetry-demo\src\react-native-explorer\venv\Lib\site-packages\rich\console.py", line 2042, in _check_buffer
2026-04-06 23:47:39,544 | ERROR    | explorer.managed | [Explorer] self._write_buffer()
2026-04-06 23:47:39,582 | ERROR    | explorer.managed | [Explorer] File "C:\Users\rylan\Documents\Github\opentelemetry-demo\src\react-native-explorer\venv\Lib\site-packages\rich\console.py", line 2078, in _write_buffer
2026-04-06 23:47:39,624 | ERROR    | explorer.managed | [Explorer] legacy_windows_render(buffer, LegacyWindowsTerm(self.file))
2026-04-06 23:47:39,665 | ERROR    | explorer.managed | [Explorer] File "C:\Users\rylan\Documents\Github\opentelemetry-demo\src\react-native-explorer\venv\Lib\site-packages\rich\_windows_renderer.py", line 19, in legacy_windows_render
2026-04-06 23:47:39,834 | ERROR    | explorer.managed | [Explorer] term.write_text(text)
2026-04-06 23:47:39,900 | ERROR    | explorer.managed | [Explorer] File "C:\Users\rylan\Documents\Github\opentelemetry-demo\src\react-native-explorer\venv\Lib\site-packages\rich\_win32_console.py", line 402, in write_text
2026-04-06 23:47:39,958 | ERROR    | explorer.managed | [Explorer] self.write(text)
2026-04-06 23:47:40,010 | ERROR    | explorer.managed | [Explorer] File "C:\Program Files\Python311\Lib\encodings\cp1252.py", line 19, in encode
2026-04-06 23:47:40,068 | ERROR    | explorer.managed | [Explorer] return codecs.charmap_encode(input,self.errors,encoding_table)[0]
2026-04-06 23:47:40,114 | ERROR    | explorer.managed | [Explorer] ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2026-04-06 23:47:40,160 | ERROR    | explorer.managed | [Explorer] UnicodeEncodeError: 'charmap' codec can't encode character '\U0001f4f1' in position 18: character maps to <undefined>
2026-04-06 23:47:40,199 | ERROR    | explorer.managed | [Explorer] Call stack:
2026-04-06 23:47:40,243 | ERROR    | explorer.managed | [Explorer] File "<frozen runpy>", line 198, in _run_module_as_main
2026-04-06 23:47:40,279 | ERROR    | explorer.managed | [Explorer] File "<frozen runpy>", line 88, in _run_code
2026-04-06 23:47:40,358 | ERROR    | explorer.managed | [Explorer] File "C:\Users\rylan\Documents\Github\opentelemetry-demo\src\react-native-explorer\agent\__main__.py", line 189, in <module>
2026-04-06 23:47:40,402 | ERROR    | explorer.managed | [Explorer] main()
2026-04-06 23:47:40,439 | ERROR    | explorer.managed | [Explorer] File "C:\Users\rylan\Documents\Github\opentelemetry-demo\src\react-native-explorer\agent\__main__.py", line 168, in main
2026-04-06 23:47:40,474 | ERROR    | explorer.managed | [Explorer] asyncio.run(run_explorer_managed(config, resume=args.resume))
2026-04-06 23:47:40,511 | ERROR    | explorer.managed | [Explorer] File "C:\Program Files\Python311\Lib\asyncio\runners.py", line 190, in run
