2026-04-12 02:06:02,037 | INFO     | explorer.server | UI static files served from: C:\Users\rylan\Documents\Github\opentelemetry-demo\src\react-native-explorer\ui
2026-04-12 02:06:28,476 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:06:28 +0200] "GET /api/graph HTTP/1.1" 200 5788 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:06:30,083 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:06:29 +0200] "GET /api/live-screenshot HTTP/1.1" 200 211182 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:06:32,707 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:06:32 +0200] "GET /api/live-screenshot HTTP/1.1" 200 211182 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:06:35,197 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:06:35 +0200] "GET /api/graph HTTP/1.1" 200 6784 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:06:35,689 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:06:35 +0200] "GET /api/live-screenshot HTTP/1.1" 200 387462 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:06:39,981 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:06:38 +0200] "GET /api/live-screenshot HTTP/1.1" 200 387262 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:06:41,688 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:06:41 +0200] "GET /api/live-screenshot HTTP/1.1" 200 391190 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:06:45,207 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:06:45 +0200] "GET /api/graph HTTP/1.1" 200 7121 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:06:45,942 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:06:44 +0200] "GET /api/live-screenshot HTTP/1.1" 200 391190 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:06:47,174 | INFO     | httpx | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-12 02:06:47,699 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:06:47 +0200] "GET /api/live-screenshot HTTP/1.1" 200 391190 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:06:48,366 | INFO     | explorer.vision | [ai]🔍 Analyzed screen: Console Warning[/ai] (2 elements)
2026-04-12 02:06:48,459 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:06:48 +0200] "GET /api/graph HTTP/1.1" 200 8635 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:06:48,465 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:06:48 +0200] "GET /api/graph HTTP/1.1" 200 8674 "http://localhost:3001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:06:48,472 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:06:48 +0200] "GET /api/graph HTTP/1.1" 200 8655 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:06:50,895 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:06:50 +0200] "GET /api/live-screenshot HTTP/1.1" 200 201246 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:06:54,781 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:06:53 +0200] "GET /api/live-screenshot HTTP/1.1" 200 201246 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:06:55,197 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:06:55 +0200] "GET /api/graph HTTP/1.1" 200 9305 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:06:56,676 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:06:56 +0200] "GET /api/live-screenshot HTTP/1.1" 200 207038 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:06:59,656 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:06:59 +0200] "GET /api/live-screenshot HTTP/1.1" 200 215370 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:07:03,047 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:07:02 +0200] "GET /api/live-screenshot HTTP/1.1" 200 193106 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:07:05,209 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:07:05 +0200] "GET /api/graph HTTP/1.1" 200 10318 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:07:05,706 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:07:05 +0200] "GET /api/live-screenshot HTTP/1.1" 200 192034 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:07:15,198 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:07:15 +0200] "GET /api/graph HTTP/1.1" 200 11194 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:07:17,539 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:07:15 +0200] "GET /api/live-screenshot HTTP/1.1" 200 191714 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:07:18,887 | INFO     | httpx | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-12 02:07:19,299 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:07:19 +0200] "GET /api/screenshots/20260412_020628_335628.png HTTP/1.1" 200 260 "http://localhost:3001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:07:19,304 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:07:19 +0200] "GET /api/screenshots/20260412_020616_664217.png HTTP/1.1" 200 260 "http://localhost:3001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:07:19,306 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:07:19 +0200] "GET /api/screenshots/20260412_020648_368327.png HTTP/1.1" 200 260 "http://localhost:3001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:07:25,019 | INFO     | explorer.vision | [ai]🔍 Analyzed screen: Product List[/ai] (14 elements)
2026-04-12 02:07:25,168 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:07:25 +0200] "GET /api/graph HTTP/1.1" 200 16255 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:07:25,174 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:07:25 +0200] "GET /api/graph HTTP/1.1" 200 16294 "http://localhost:3001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:07:25,180 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:07:25 +0200] "GET /api/graph HTTP/1.1" 200 16275 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:07:26,241 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:07:26 +0200] "GET /api/screenshots/20260412_020725_021027.png HTTP/1.1" 200 260 "http://localhost:3001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:07:44,069 | INFO     | httpx | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-12 02:07:48,299 | INFO     | explorer.vision | [ai]🔍 Analyzed screen: Product List[/ai] (9 elements)
2026-04-12 02:07:48,435 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:07:48 +0200] "GET /api/graph HTTP/1.1" 200 20548 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:07:48,439 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:07:48 +0200] "GET /api/graph HTTP/1.1" 200 20587 "http://localhost:3001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:07:48,448 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:07:48 +0200] "GET /api/graph HTTP/1.1" 200 20568 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:07:56,018 | INFO     | httpx | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-12 02:08:01,937 | INFO     | explorer.vision | [ai]🔍 Analyzed screen: Product List[/ai] (14 elements)
2026-04-12 02:08:02,089 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:08:02 +0200] "GET /api/graph HTTP/1.1" 200 25922 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:08:02,094 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:08:02 +0200] "GET /api/graph HTTP/1.1" 200 25961 "http://localhost:3001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:08:02,103 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:08:02 +0200] "GET /api/graph HTTP/1.1" 200 25942 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:08:09,388 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:08:09 +0200] "GET /api/screenshots/20260412_020616_664217.png HTTP/1.1" 304 199 "http://localhost:3001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:08:09,391 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:08:09 +0200] "GET /api/screenshots/20260412_020628_335628.png HTTP/1.1" 304 199 "http://localhost:3001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:08:09,394 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:08:09 +0200] "GET /api/screenshots/20260412_020648_368327.png HTTP/1.1" 304 199 "http://localhost:3001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:08:09,397 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:08:09 +0200] "GET /api/screenshots/20260412_020725_021027.png HTTP/1.1" 304 199 "http://localhost:3001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:08:09,402 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:08:09 +0200] "GET /api/screenshots/20260412_020748_299799.png HTTP/1.1" 200 260 "http://localhost:3001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:08:09,405 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:08:09 +0200] "GET /api/screenshots/20260412_020801_939479.png HTTP/1.1" 200 260 "http://localhost:3001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:08:15,199 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:08:15 +0200] "GET /api/graph HTTP/1.1" 200 26807 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:08:16,736 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:08:15 +0200] "GET /api/live-screenshot HTTP/1.1" 200 213670 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:08:56,409 | INFO     | httpx | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-12 02:09:01,490 | INFO     | explorer.vision | [ai]🔍 Analyzed screen: Settings[/ai] (12 elements)
2026-04-12 02:09:01,616 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:09:01 +0200] "GET /api/graph HTTP/1.1" 200 33093 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:09:01,622 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:09:01 +0200] "GET /api/graph HTTP/1.1" 200 33132 "http://localhost:3001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:09:01,631 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:09:01 +0200] "GET /api/graph HTTP/1.1" 200 33113 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:09:08,577 | INFO     | httpx | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-12 02:09:15,206 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:09:15 +0200] "GET /api/graph HTTP/1.1" 200 33431 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:09:15,652 | INFO     | aiohttp.access | 127.0.0.1 [12/Apr/2026:02:09:15 +0200] "GET /api/live-screenshot HTTP/1.1" 200 232702 "http://localhost:5100/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2026-04-12 02:09:17,847 | INFO     | explorer.vision | [ai]🔍 Analyzed screen: Search Screen[/ai] (21 elements)
